deviceid,latitude,longitude,year,week,category
253,37.61187863333333,127.02940143333332,2019,48,none
253,37.58621496666667,127.01884123333333,2019,48,none
253,37.5822678,126.9706059,2019,48,none
253,37.57945665,126.97215115,2019,48,none
253,37.568071,126.9787878,2019,48,"시설,건물>기업,빌딩"
253,37.5593972,126.9747588,2019,48,none
253,37.5929729,127.0163805,2019,48,none
253,37.608938725,127.029377325,2019,49,none
253,37.58226925,127.0177963,2019,49,none
253,37.58224235,126.970591,2019,49,none
253,37.639176500000005,127.01099455,2019,49,"건강,의료>국립병원"
253,37.5870268,127.0188205,2019,50,none
