deviceid,latitude,longitude,year,week,category
397,37.61310455,126.85587985,2021,2,주택>아파트
397,37.58503315,126.87970225,2021,2,"시설,건물>기업,빌딩"
397,37.5638052,126.9384444,2021,2,"건강,의료>종합병원"
397,37.49911575,127.03233725,2021,4,"시설,건물>기업,빌딩"
397,37.5570398,126.93635455,2021,4,주택>아파트
397,37.583558,126.89299033333333,2021,5,주택>아파트
397,37.5569651,126.9362019,2021,5,주택>아파트
397,37.5562916,126.9404483,2021,5,주택>아파트
397,37.49914364999999,127.03235155,2021,5,"시설,건물>기업,빌딩"
397,37.5136544,127.1032592,2021,5,주택>오피스텔
397,35.3963792,129.16473665,2021,6,주택>아파트
397,35.4072986,129.1646579,2021,6,주택>아파트
397,35.34798845,129.1613077,2021,6,장례>묘지
397,36.3450409,128.2967935,2021,6,주택>아파트
397,37.49645975,126.8362336,2021,6,"시설,건물>주택"
397,37.50894975,126.8899478,2021,6,"쇼핑,유통>백화점"
