deviceid,latitude,longitude,year,week,category
268,37.526982425,126.91791645,2019,48,"사회,복지>장애인복지시설"
268,37.526934075,126.892667625,2019,48,none
268,37.5367477,127.1254434,2019,48,none
268,37.5634942,126.851525,2019,48,none
268,37.526634079999994,126.89159215,2019,49,"시설,건물>기업,빌딩"
268,37.538270625,127.12512845,2019,49,none
268,37.525639350000006,126.89567635,2019,49,none
268,37.528319525,126.91797945,2019,49,"교통,운수>지하철,전철"
268,37.5410723,127.1255626,2019,49,주택>아파트
268,37.51821795,127.14018485,2019,49,종교>개신교
268,37.4490593,126.4517708,2019,49,"교통,운수>지하철,전철"
268,37.46763895,126.4331162,2019,49,"여객,화물운송>항공"
268,37.5388959,126.7358135,2019,49,주택>오피스텔
268,37.5717496,126.736357,2019,49,"교통,운수>지하철,전철"
268,37.5181944,126.8956453,2019,49,"쇼핑,유통>슈퍼,마트"
268,37.5262348,126.9184186,2019,49,none
268,37.5220223,126.8946358,2019,49,"쇼핑,유통>상가,아케이드"
268,37.526849500000004,126.89580578333334,2019,50,"건강,의료>종합병원"
268,37.526544666666666,126.89160820000001,2019,50,"시설,건물>기업,빌딩"
268,37.540415775,126.891136425,2019,50,주택>아파트
268,37.5066951,126.8904175,2019,50,"쇼핑,유통>쇼핑센터,할인매장"
268,37.52321285,126.90965305,2019,50,"건강,의료>종합병원"
268,37.5377967,126.894607,2019,50,미용>경락마사지
268,37.5181926,127.14018315,2019,51,종교>개신교
268,37.5428815,127.0453233,2019,51,"시설,건물>기업,빌딩"
268,37.5267683,126.8915735,2019,51,"시설,건물>기업,빌딩"
268,37.5447837,126.9505775,2019,51,주택>주상복합
268,37.5251257,126.90312885,2019,51,none
268,37.5268493,126.8958412,2019,51,"건강,의료>종합병원"
268,37.5170833,126.88945845,2019,51,"시설,건물>기업,빌딩"
268,37.5268127,126.89163769999999,2019,52,"시설,건물>기업,빌딩"
268,37.5268705,126.895818125,2019,52,"건강,의료>종합병원"
268,37.5071027,126.8904846,2019,52,"쇼핑,유통>쇼핑센터,할인매장"
268,37.5495149,127.1274924,2019,52,none
268,37.536717,127.1255727,2019,52,none
268,37.5183453,126.89572805,2019,52,"쇼핑,유통>슈퍼,마트"
268,37.5302662,126.8990939,2019,52,none
268,37.5129961,127.101258475,2020,1,주택>오피스텔
268,37.518267125,126.89558224999999,2020,1,"쇼핑,유통>슈퍼,마트"
268,37.5392535,127.1276075,2020,1,none
268,37.536734,127.1255234,2020,1,none
268,37.5635033,126.8515437,2020,1,none
268,37.5067448,126.8905344,2020,1,"쇼핑,유통>쇼핑센터,할인매장"
268,37.50973135,126.88809765,2020,1,주택>오피스텔
268,37.564785,126.9880445,2020,1,none
268,37.6759393,126.89001525,2020,1,none
268,37.5539782,127.15454055000001,2020,2,주택>오피스텔
268,37.5068017,126.89047725,2020,2,"쇼핑,유통>쇼핑센터,할인매장"
268,37.5268521,126.8916716,2020,2,"시설,건물>기업,빌딩"
