deviceid,latitude,longitude,year,week,category
138,37.6340352,127.0732808625,2019,46,"교육,학문>특수학교"
138,37.635950750000006,127.07297706666668,2019,46,"건강,의료>약국"
138,37.56201245,127.03836235,2019,46,"한식>칼국수,만두"
138,37.5455433,127.046911,2019,46,"사회,복지>종합사회복지관"
138,37.58352635,127.0492893,2019,46,none
138,37.63589033333334,127.0730593,2019,47,"건강,의료>약국"
138,37.63381396666667,127.07329750000001,2019,47,"교육,학문>특수학교"
138,37.57039365,127.033441125,2019,47,none
138,37.56079025,127.0393062,2019,47,none
138,37.6357459,127.0747429,2019,47,"시설,건물>주택"
