deviceid,latitude,longitude,year,week,category
64,37.23096981,127.13568843,2019,43,none
64,37.63296645,127.0321342,2019,43,"스포츠,오락>배드민턴장"
64,37.6154379,127.02886305,2019,43,none
64,37.64757285,127.016543,2019,43,none
64,37.5798684,127.00329236666668,2019,44,"문화,예술>미술관"
64,37.6332543,127.03247036666669,2019,44,none
64,37.56014081666667,127.03245996666665,2019,44,none
64,37.61271845,127.0305752,2019,44,none
64,37.561886175,127.0150847,2019,44,"시설,건물>기업,빌딩"
64,37.6411307,127.0281242,2019,44,none
64,37.6369619,127.0371824,2019,44,none
64,37.5647127,127.036176,2019,44,"생활,편의>편의점"
64,37.5618318,127.0353407,2019,44,none
64,37.55968965,127.0367417,2019,44,"생활,편의>편의점"
64,37.5612678,127.0380437,2019,44,"육류,고기요리>찜닭"
64,37.63489735,127.02621605,2019,44,수선>구두수선
64,37.5697829,127.023643,2019,44,주택>아파트
64,37.55732005,127.0244258,2019,44,none
64,37.6327786,127.0188972,2019,44,none
64,37.6408073,127.1119198,2019,44,none
64,37.63303165,127.03205373333333,2019,45,"스포츠,오락>배드민턴장"
64,37.561550175,127.037630675,2019,45,"육류,고기요리>찜닭"
64,37.61285755,127.0317369,2019,45,none
64,37.564242,127.0357154,2019,45,숙박>모텔
64,37.5602669,127.0330645,2019,45,none
64,37.5642781,127.0311295,2019,45,숙박>모텔
64,37.8952011,128.8314998,2019,45,none
64,37.7709137,128.91173214999998,2019,45,"시설,건물>기업,빌딩"
64,37.6698504,128.7099581,2019,45,none
