deviceid,latitude,longitude,year,week,category
79,37.337592825,127.29446689166666,2019,44,none
79,37.571389062499996,126.973552375,2019,44,none
79,37.34039385,127.28900085000001,2019,44,none
79,37.567584325,126.89597775,2019,44,none
79,37.5419891,127.0493825,2019,44,none
79,37.5437184,127.01638465,2019,44,none
79,37.5421765,127.3220867,2019,44,none
79,37.5409108,127.3240381,2019,44,none
79,37.5533026,126.9726768,2019,44,"생활,편의>편의점"
79,37.644733083333335,127.01072521666667,2019,45,none
79,37.57072565,126.97370925,2019,45,none
