deviceid,latitude,longitude,year,week,category
271,37.59173632500001,127.01731152500001,2019,48,none
271,37.6839179,126.77697606,2019,48,주택>아파트
271,37.5879260625,127.0182389625,2019,48,"미용>마사지,지압"
271,37.681190183333335,126.7797082,2019,48,주택>아파트
271,37.6461482,126.79289392499999,2019,48,"건강,의료>종합병원"
271,37.68196925,126.7693963,2019,48,"교통,운수>지하철,전철"
271,37.6001064,127.0314993,2019,48,"협회,단체>지역공동체"
271,37.6724328,126.7874029,2019,48,none
271,37.52705295,126.91831662499999,2019,49,none
271,37.6730282,126.7866317,2019,49,none
271,37.591750075,127.01730595000001,2019,49,none
271,37.58694225,127.018757,2019,49,none
271,37.5376912,127.0816809,2019,49,주택>아파트
271,37.5369482,127.08402525,2019,49,"건강,의료>메디컬센터"
271,37.5449822,126.9517402,2019,49,none
271,37.64531915,126.79323495,2019,49,"건강,의료>종합병원"
271,37.6767088,126.7468345,2019,49,none
