deviceid,latitude,longitude,year,week,category
261,37.58695306428571,127.0187634357143,2019,48,none
261,37.590551500000004,127.0111632,2019,48,"시설,건물>기업,빌딩"
261,37.604775450000005,127.0403285,2019,48,none
261,37.57966735,127.0011723,2019,48,"건강,의료>종합병원"
261,37.58498375,127.019595,2019,48,none
261,37.5893257,127.016749,2019,48,"공공,사회기관>구청"
261,37.5405223,127.0718314,2019,48,병원>종합병원
261,37.586946479999995,127.01876073000001,2019,49,none
261,37.5916643,127.0171728,2019,49,none
261,37.5883446,127.0103106,2019,49,none
