deviceid,latitude,longitude,year,week,category
211,37.60013165,127.0138665,2019,47,none
211,37.58666735,127.0175543,2019,47,종교>개신교
211,37.6156837,127.0945524,2019,47,"시설,건물>기업,빌딩"
211,37.581974,127.0215727,2019,47,none
211,37.5651039,127.03635645,2019,47,수선>구두수선
211,37.5829013,127.0210782,2019,47,"시설,건물>기업,빌딩"
211,37.5704841,126.98172165,2019,47,"음식점>술집>맥주,호프"
211,37.5702309,126.9875966,2019,47,"생활,편의>편의점"
211,37.5656173,127.05489,2019,47,none
211,37.565757250000004,127.05493895000001,2019,48,주택>아파트
211,37.604561425,127.04567342499999,2019,48,"사회,복지>장애인복지시설"
211,37.571798099999995,127.034017175,2019,48,"사회,복지>자활후견기관"
211,37.6337716,126.9182029,2019,48,none
211,37.5649338,126.9880249,2019,48,"시설,건물>기업,빌딩"
211,37.5651033,127.0363524,2019,48,수선>구두수선
