deviceid,latitude,longitude,year,week,category
52,37.570744025,127.03416841250001,2019,43,"사회,복지>장애인복지시설"
52,37.54339405,127.12192265,2019,43,주택>아파트
52,37.56230165,127.0355702,2019,43,"시설,건물>기업,빌딩"
52,38.0670012,127.3255631,2019,43,주택>아파트
52,38.0766053,127.3203397,2019,43,주택>아파트
52,37.5640812,127.0369053,2019,43,"공공,사회기관>지방교육청"
52,37.55312500714285,127.01916858571428,2019,44,"시설,건물>주택"
52,37.56084219,127.03275020999999,2019,44,주택>아파트
52,37.562332049999995,127.0355893,2019,44,"시설,건물>기업,빌딩"
52,37.56507655,127.02906185,2019,44,주택>아파트
52,37.5511003,127.0162836,2019,44,주택>아파트
