deviceid,latitude,longitude,year,week,category
58,37.64865351,127.04120565999999,2019,43,none
58,37.546430300000004,127.0540477,2019,43,종교>개신교
58,37.68433913333333,127.24247408333333,2019,43,숙박>펜션
58,37.56148363333333,127.05496466666666,2019,43,none
58,37.6971704,127.2048052,2019,43,"시설,건물>기업,빌딩"
58,37.7449266,127.2010691,2019,43,none
58,37.700703,127.1944293,2019,43,none
58,37.5614645,127.0549808625,2019,44,none
58,37.57797446666666,126.98046021666666,2019,44,none
58,37.539622449999996,126.98970261666666,2019,44,none
58,37.5419182,127.0494237,2019,44,"공공,사회기관>행정복지센터"
58,37.54508975,127.05744095,2019,44,수선>구두수선
58,37.532769,126.9945249,2019,44,none
