deviceid,latitude,longitude,year,week,category
217,37.49613731666667,127.12346893333331,2019,47,"건강,의료>국립병원"
217,37.558844675,127.03220775,2019,47,종교>개신교
217,37.5613683,127.038168,2019,47,"육류,고기요리>찜닭"
217,37.54074445,127.01880715,2019,47,none
217,37.5448972,126.95070405,2019,47,주택>주상복합
217,37.5415797,126.9500068,2019,47,none
217,37.5665967,127.0326955,2019,47,경찰서>지구대
217,37.5704513,126.9961591,2019,47,수선>구두수선
217,37.564890250000005,126.9879175,2019,47,"시설,건물>기업,빌딩"
217,37.5650889,127.0363334,2019,47,수선>구두수선
217,37.48739296666667,127.10160185000001,2019,48,"교통,운수>지하철,전철"
217,37.56508885,127.03630745,2019,48,수선>구두수선
217,37.56663905,127.0328501,2019,48,"건강,의료>시립,도립병원"
217,37.564835975,126.987995375,2019,48,"시설,건물>기업,빌딩"
217,37.561372750000004,127.03818072499999,2019,48,"육류,고기요리>찜닭"
217,37.55669215,126.89730995,2019,48,"스포츠,오락>구민체육센터"
217,37.5257877,126.9384832,2019,48,음식점>패밀리레스토랑
217,37.51975045,126.94044515,2019,48,"서비스,산업>기업"
217,37.5704651,126.9961539,2019,48,수선>구두수선
